wavelength (nm),SiNx ARC,AlInP window,GaAs emitter,QD,GaAs base,AlInP BSF,Ag mirror,GaAs,Active region,Total
989,3.2433441e-06,0,8.3761392e-07,0.0016978806,8.4861513e-06,6.936985e-18,0.0020167501,9.325971e-06,0.0017215161,0.0036598037
990,2.9829133e-06,0,8.5118187e-07,0.0017072492,8.5645412e-06,7.4314232e-18,0.0020302547,9.4178999e-06,0.0017289136,0.0036884159
991,2.648736e-06,0,8.3852411e-07,0.0016665282,8.3832071e-06,7.681518e-18,0.0019817939,9.2237823e-06,0.0016856342,0.0036066967
992,2.3125828e-06,0,8.1458347e-07,0.0016066901,8.0961109e-06,7.7939577e-18,0.0019082496,8.9125649e-06,0.0016231967,0.0034811739
993,2.1022686e-06,0,8.2482349e-07,0.0016173223,8.1548768e-06,8.2057162e-18,0.0019160604,8.9814374e-06,0.0016321161,0.0035060069
994,1.8680744e-06,0,8.1505932e-07,0.0015917009,8.0217029e-06,8.3934026e-18,0.0018785828,8.8382886e-06,0.0016046193,0.0034499479
995,1.6698125e-06,0,8.0575775e-07,0.0015702261,7.9003029e-06,8.5509111e-18,0.0018438984,8.7073453e-06,0.0015815511,0.0034005633
996,1.4974295e-06,0,7.9077436e-07,0.0015409436,7.7308756e-06,8.6095217e-18,0.0017981652,8.5226534e-06,0.0015509081,0.0033320451
997,1.3823185e-06,0,7.8573611e-07,0.0015342979,7.6664853e-06,8.737042e-18,0.0017770738,8.4529249e-06,0.0015433613,0.0033103023
998,1.3084022e-06,0,7.8229182e-07,0.0015340579,7.6254751e-06,8.8436954e-18,0.0017616061,8.4081366e-06,0.0015425872,0.0033001853
999,1.2712655e-06,0,7.7689893e-07,0.0015332876,7.5735662e-06,8.8876409e-18,0.001743911,8.3504651e-06,0.0015416381,0.0032868203
1000,1.2912803e-06,0,7.8517205e-07,0.0015610281,7.6605051e-06,9.0582302e-18,0.0017585422,8.4452947e-06,0.0015695418,0.0033339722
1001,1.2954135e-06,0,7.6728629e-07,0.0015362017,7.494908e-06,8.9077435e-18,0.0017157207,8.2614632e-06,0.0015445895,0.0032700478
1002,1.3655893e-06,0,7.7335882e-07,0.0015587404,7.5658481e-06,9.0164509e-18,0.0017275709,8.3381272e-06,0.0015672585,0.0033081586
1003,1.4283579e-06,0,7.6169583e-07,0.0015450146,7.4656657e-06,8.900758e-18,0.0017008142,8.2259781e-06,0.001553463,0.0032703933
1004,1.4467646e-06,0,7.1808421e-07,0.001465348,7.0535257e-06,8.3943891e-18,0.0016036697,7.7700214e-06,0.001473364,0.0030946171
1005,1.6394363e-06,0,7.5120465e-07,0.0015416801,7.3970254e-06,8.7689188e-18,0.0016787805,8.1462894e-06,0.0015501155,0.0032493663
1006,1.8249232e-06,0,7.6800224e-07,0.0015846225,7.5830446e-06,8.9362642e-18,0.0017183564,8.3487973e-06,0.0015932934,0.0033342894
1007,1.9939111e-06,0,7.6864111e-07,0.0015939395,7.6118712e-06,8.8997605e-18,0.0017226416,8.3780152e-06,0.0016026607,0.0033492871
1008,2.1616039e-06,0,7.6274607e-07,0.0015891755,7.5775526e-06,8.7735066e-18,0.001713023,8.337597e-06,0.0015978689,0.0033356503
1009,2.3640048e-06,0,7.6410538e-07,0.0015990018,7.6167179e-06,8.7173087e-18,0.0017203831,8.377913e-06,0.0016077465,0.0033535576
1010,2.596522e-06,0,7.7013427e-07,0.0016181839,7.7040882e-06,8.7005649e-18,0.0017389578,8.4711048e-06,0.0016270305,0.0033919371
1011,2.8164106e-06,0,7.6846382e-07,0.0016207441,7.7158391e-06,8.5839886e-18,0.0017407796,8.4810288e-06,0.0016296012,0.0033963097
1012,3.0584318e-06,0,7.6996659e-07,0.0016295158,7.7605359e-06,8.4912327e-18,0.0017503388,8.5270796e-06,0.0016384172,0.003414515
1013,3.3312959e-06,0,7.763453e-07,0.0016481841,7.8556229e-06,8.4401402e-18,0.0017715457,8.6283946e-06,0.0016571837,0.003454247
1014,3.539424e-06,0,7.6619422e-07,0.0016312658,7.7840767e-06,8.1998364e-18,0.0017554405,8.5466443e-06,0.0016401696,0.0034201424
1015,3.8315635e-06,0,7.7316929e-07,0.0016503239,7.8870252e-06,8.1339224e-18,0.0017789345,8.6564553e-06,0.0016593285,0.0034621829
1016,4.0705054e-06,0,7.6836887e-07,0.0016438024,7.8704255e-06,7.9351019e-18,0.0017756919,8.6350202e-06,0.0016527687,0.0034512501
1017,4.4261078e-06,0,7.8429573e-07,0.0016812192,8.0669511e-06,7.9401311e-18,0.0018207528,8.8473561e-06,0.0016903875,0.0035332719
1018,4.5570661e-06,0,7.6061157e-07,0.0016332569,7.8559229e-06,7.5386237e-18,0.0017740062,8.6127445e-06,0.0016421624,0.0034364359
1019,4.9209512e-06,0,7.7623101e-07,0.0016692259,8.0505628e-06,7.5218576e-18,0.0018190287,8.8229293e-06,0.0016783273,0.003516742
1020,5.2420877e-06,0,7.8399162e-07,0.0016879388,8.1646385e-06,7.4178933e-18,0.0018460339,8.9447507e-06,0.0016971432,0.003561393
1021,5.4508829e-06,0,7.7534297e-07,0.0016709061,8.1076026e-06,7.1537456e-18,0.0018344832,8.8791524e-06,0.0016800198,0.0035311396
1022,5.7952515e-06,0,7.8636978e-07,0.001695871,8.2561029e-06,7.0660501e-18,0.0018695607,9.0386895e-06,0.0017051245,0.0035901534
1023,6.0583588e-06,0,7.8649902e-07,0.001696954,8.2902384e-06,6.8738729e-18,0.0018788618,9.0730372e-06,0.0017062185,0.0035991611
1024,6.4203758e-06,0,7.9966532e-07,0.0017257872,8.4618074e-06,6.7890728e-18,0.0019194212,9.2578149e-06,0.0017352161,0.0036675777
1025,6.709209e-06,0,8.0388964e-07,0.0017349495,8.5388193e-06,6.6213168e-18,0.0019386363,9.3391561e-06,0.0017444373,0.0036947573
1026,6.9719056e-06,0,8.057227e-07,0.0017385807,8.5899242e-06,6.4302289e-18,0.0019520344,9.3922296e-06,0.0017480992,0.0037105945
1027,7.270488e-06,0,8.124562e-07,0.0017524213,8.6927571e-06,6.2745153e-18,0.001977243,9.5019309e-06,0.0017620286,0.0037486589
1028,7.4729232e-06,0,8.0944399e-07,0.0017448903,8.69052e-06,6.0415894e-18,0.0019785819,9.4968749e-06,0.0017544714,0.0037413662
1029,7.7964496e-06,0,8.2049846e-07,0.0017673322,8.8385689e-06,5.9111016e-18,0.0020141615,9.6561377e-06,0.0017770543,0.003798725
1030,8.0293311e-06,0,8.2288578e-07,0.0017707544,8.8926135e-06,5.7147178e-18,0.0020283421,9.7127813e-06,0.0017805154,0.003815623
1031,8.2955324e-06,0,8.2975775e-07,0.0017834889,8.9942342e-06,5.5475936e-18,0.002053374,9.8214907e-06,0.0017933431,0.0038529392
1032,8.400497e-06,0,8.2186829e-07,0.001764194,8.9345481e-06,5.2830085e-18,0.0020415435,9.754193e-06,0.0017739669,0.0038212651
1033,8.688018e-06,0,8.331633e-07,0.0017857744,9.0821743e-06,5.1422804e-18,0.0020770442,9.9133582e-06,0.0017956953,0.003878363
1034,8.9427744e-06,0,8.4235942e-07,0.0018025034,9.2061046e-06,4.9851979e-18,0.0021071095,1.0046757e-05,0.0018125488,0.0039253515
1035,9.1527243e-06,0,8.4855376e-07,0.0018124769,9.2961648e-06,4.8086979e-18,0.0021293825,1.0143311e-05,0.0018226127,0.0039579736
1036,9.256814e-06,0,8.4638875e-07,0.001804314,9.2932046e-06,4.5864317e-18,0.0021302739,1.0138518e-05,0.0018144419,0.0039511696
1037,9.3953969e-06,0,8.4892413e-07,0.0018059141,9.34026e-06,4.3925178e-18,0.0021425379,1.018845e-05,0.001816092,0.0039658567
1038,9.6293558e-06,0,8.615014e-07,0.0018285599,9.4964683e-06,4.2502145e-18,0.0021797622,1.0357589e-05,0.0018389104,0.0040270481
1039,9.7147745e-06,0,8.6228904e-07,0.0018258798,9.5212733e-06,4.0501915e-18,0.0021867324,1.0383562e-05,0.0018362633,0.0040327105
1040,9.8593842e-06,0,8.6963239e-07,0.0018361011,9.6155969e-06,3.8762138e-18,0.0022098099,1.0485598e-05,0.0018465939,0.0040676579
1041,1.0005698e-05,0,8.7806995e-07,0.0018469766,9.7181244e-06,3.6947834e-18,0.0022351579,1.0596892e-05,0.0018575843,0.0041055012
1042,1.0045774e-05,0,8.7812555e-07,0.0018387467,9.7241253e-06,3.4689948e-18,0.0022386462,1.0603231e-05,0.0018493611,0.0041020831
1043,1.0232541e-05,0,8.9188677e-07,0.0018578096,9.8783789e-06,3.288237e-18,0.0022765906,1.0771506e-05,0.0018685898,0.0041607293
1044,1.0312807e-05,0,8.97189e-07,0.0018579145,9.935667e-06,3.0671151e-18,0.0022924994,1.083431e-05,0.0018687523,0.0041780656
1045,1.0177171e-05,0,8.8452429e-07,0.0018199359,9.7910366e-06,2.7837698e-18,0.0022620178,1.0677161e-05,0.0018306091,0.0041102717
1046,1.0465846e-05,0,9.094848e-07,0.0018583597,1.0060098e-05,2.613889e-18,0.0023273454,1.0971364e-05,0.0018693173,0.0042158126
1047,1.0692185e-05,0,9.2973214e-07,0.0018857826,1.0274187e-05,2.4176198e-18,0.0023802784,1.1205845e-05,0.001896963,0.0042977535
1048,1.0762728e-05,0,9.3710027e-07,0.0018860691,1.0343464e-05,2.1808518e-18,0.002399899,1.1282582e-05,0.0018973131,0.0043187358
1049,1.0820991e-05,0,9.4401046e-07,0.001884733,1.0405587e-05,1.9406113e-18,0.0024180211,1.1351679e-05,0.0018960318,0.0043364967
1050,1.0957762e-05,0,9.5835039e-07,0.0018975217,1.0547629e-05,1.7122291e-18,0.0024548788,1.1508116e-05,0.0019089612,0.0043873031
1051,1.101467e-05,0,9.662461e-07,0.0018969252,1.0616973e-05,1.4694622e-18,0.0024749613,1.1585373e-05,0.0019084258,0.0044076341
1052,1.1102176e-05,0,9.773162e-07,0.0019020834,1.0719692e-05,1.2302699e-18,0.0025029334,1.1699166e-05,0.0019136809,0.0044416435
1053,1.1173865e-05,0,9.8745032e-07,0.0019049943,1.0810807e-05,9.8872322e-19,0.0025282931,1.1800397e-05,0.0019166759,0.0044706756
1054,1.1324819e-05,0,1.0050342e-06,0.001921825,1.0982205e-05,7.5242264e-19,0.0025725324,1.1989361e-05,0.0019336774,0.0045327082
1055,1.1402571e-05,0,1.0165364e-06,0.0019266309,1.1086031e-05,5.0959135e-19,0.0026010334,1.2104641e-05,0.0019385813,0.0045666643
1056,1.1484654e-05,0,1.0287809e-06,0.0019326139,1.1197128e-05,2.6700931e-19,0.0026312902,1.2227922e-05,0.0019446707,0.0046034985
1057,1.1472023e-05,0,1.0328249e-06,0.0019231563,1.1218489e-05,2.4381585e-20,0.0026404617,1.2253238e-05,0.0019352233,0.0046034071
1058,1.1221978e-05,0,1.0155903e-06,0.0018745842,1.1009052e-05,-2.0953479e-19,0.0025951815,1.2026432e-05,0.0018864146,0.0045088474
1059,1.1631194e-05,0,1.0582823e-06,0.0019365652,1.1448869e-05,-4.5517789e-19,0.0027029586,1.2508902e-05,0.0019488575,0.0046801203
1060,1.1456783e-05,0,1.0481413e-06,0.0019017441,1.1316757e-05,-6.7887129e-19,0.0026757322,1.2366514e-05,0.0019138854,0.0046174774
1061,1.1759897e-05,0,1.0818805e-06,0.0019466222,1.1658407e-05,-9.2935981e-19,0.0027604944,1.274183e-05,0.0019591222,0.0047481124
1062,1.1655305e-05,0,1.0783131e-06,0.0019244027,1.1598024e-05,-1.1474373e-18,0.0027500475,1.2677747e-05,0.0019368317,0.0047149414
1063,1.1918157e-05,0,1.1088977e-06,0.0019632661,1.1905167e-05,-1.4004967e-18,0.0028267046,1.3015383e-05,0.0019760198,0.0048311528
1064,1.1944864e-05,0,1.1177122e-06,0.0019635908,1.1978675e-05,-1.6270017e-18,0.0028478778,1.3097585e-05,0.0019764207,0.00485244
1065,1.179094e-05,0,1.1095819e-06,0.0019347213,1.1871526e-05,-1.8222118e-18,0.00282595,1.2982168e-05,0.001947436,0.0048007358
1066,1.1922492e-05,0,1.128306e-06,0.0019531533,1.2052568e-05,-2.0567306e-18,0.0028724969,1.3181824e-05,0.0019660637,0.0048656969
1067,1.1972149e-05,0,1.1393555e-06,0.0019585676,1.2152285e-05,-2.2759238e-18,0.0028995838,1.3292474e-05,0.001971589,0.0048978152
1068,1.1389079e-05,0,1.0898676e-06,0.0018610113,1.1608121e-05,-2.3611831e-18,0.0027727595,1.2698671e-05,0.001873456,0.0046708997
1069,1.1803463e-05,0,1.1356797e-06,0.0019269021,1.2080366e-05,-2.645878e-18,0.0028885301,1.3216645e-05,0.0019398624,0.0048532025
1070,1.2087127e-05,0,1.1691958e-06,0.0019717785,1.2422153e-05,-2.9084384e-18,0.0029731262,1.3591856e-05,0.0019851178,0.0049827678
1071,1.2110665e-05,0,1.1776055e-06,0.0019746141,1.2498185e-05,-3.1088387e-18,0.0029940254,1.3676199e-05,0.0019880504,0.0050056698
1072,1.1920728e-05,0,1.1650539e-06,0.0019430775,1.2353369e-05,-3.2471837e-18,0.0029618133,1.3518737e-05,0.0019563763,0.0049403574
1073,1.2311241e-05,0,1.2091894e-06,0.0020065773,1.2811013e-05,-3.5420316e-18,0.0030739044,1.4020444e-05,0.0020203908,0.005115999
1074,1.1770392e-05,0,1.161622e-06,0.0019186912,1.2298829e-05,-3.5620394e-18,0.0029530816,1.3460613e-05,0.001931977,0.0049045734
1075,1.2234576e-05,0,1.213028e-06,0.0019950629,1.2836374e-05,-3.8802621e-18,0.0030840985,1.4049509e-05,0.0020089584,0.0051119531
1076,1.2051516e-05,0,1.2001977e-06,0.0019663302,1.2695865e-05,-3.9925378e-18,0.0030520461,1.3896121e-05,0.0019801059,0.0050492922
1077,1.2045414e-05,0,1.2046973e-06,0.0019668787,1.2740713e-05,-4.1559753e-18,0.0030643139,1.3945434e-05,0.0019807394,0.0050606034
1078,1.2082949e-05,0,1.2133467e-06,0.0019749878,1.2831519e-05,-4.3300552e-18,0.0030874177,1.404487e-05,0.0019889879,0.0050903048
1079,1.1940559e-05,0,1.2036428e-06,0.0019541013,1.273041e-05,-4.4334247e-18,0.0030641048,1.3934053e-05,0.0019680353,0.0050440807
1080,1.1597927e-05,0,1.1736728e-06,0.0019005633,1.2416307e-05,-4.4510585e-18,0.0029892924,1.3589983e-05,0.0019141966,0.0049133855
1081,1.1717785e-05,0,1.1908896e-06,0.0019227849,1.2601973e-05,-4.6387644e-18,0.003034638,1.379287e-05,0.0019366614,0.0049797653
1082,1.1811224e-05,0,1.2060066e-06,0.0019407528,1.2766115e-05,-4.8151967e-18,0.0030746742,1.3972133e-05,0.0019548461,0.0050366767
1083,1.1322966e-05,0,1.162034e-06,0.001863098,1.2305231e-05,-4.7476846e-18,0.002964035,1.346728e-05,0.0018767137,0.0048464348
1084,1.1472992e-05,0,1.1839168e-06,0.0018904507,1.2542194e-05,-4.942757e-18,0.0030213622,1.372613e-05,0.0019043573,0.0049304255
1085,1.0572043e-05,0,1.097437e-06,0.0017445228,1.1631419e-05,-4.676286e-18,0.0028020855,1.2728878e-05,0.0017574435,0.0045630065
1086,1.0633488e-05,0,1.1108943e-06,0.0017572815,1.1780019e-05,-4.8266154e-18,0.0028379104,1.289094e-05,0.001770389,0.0046110391
1087,1.0915339e-05,0,1.1482118e-06,0.0018066434,1.2182454e-05,-5.0826507e-18,0.002934789,1.3330697e-05,0.0018202187,0.0047571435
1088,1.0439009e-05,0,1.1062564e-06,0.0017305683,1.1744316e-05,-4.9858308e-18,0.0028290807,1.2850607e-05,0.0017436724,0.00457424
1089,9.7889455e-06,0,1.0456407e-06,0.0016255016,1.1107936e-05,-4.7956815e-18,0.0026755503,1.2153613e-05,0.0016379099,0.0043144147
1090,1.0097495e-05,0,1.0878379e-06,0.0016796473,1.1564163e-05,-5.0750725e-18,0.002785116,1.2652043e-05,0.001692578,0.004478305
1091,9.702444e-06,0,1.0548892e-06,0.0016168613,1.1222162e-05,-5.0045555e-18,0.0027023558,1.2277097e-05,0.0016294201,0.0043320784
1092,8.2822684e-06,0,9.0936957e-07,0.0013828204,9.6816776e-06,-4.3862373e-18,0.0023309959,1.059109e-05,0.0013936629,0.0037247357
1093,8.4687055e-06,0,9.3968947e-07,0.0014167712,1.0012819e-05,-4.6076577e-18,0.0024102413,1.0952557e-05,0.0014279907,0.0038381871
1094,7.902562e-06,0,8.8683859e-07,0.0013248354,9.4580164e-06,-4.4204991e-18,0.0022761778,1.0344904e-05,0.0013354378,0.0036115152
1095,7.3684187e-06,0,8.3698452e-07,0.0012380232,8.9346666e-06,-4.241259e-18,0.0021496885,9.771701e-06,0.0012480418,0.0033976349
1096,8.1408602e-06,0,9.3683388e-07,0.0013710034,1.0010395e-05,-4.8265969e-18,0.0024078474,1.0947288e-05,0.0013822301,0.0037900281
1097,6.8045302e-06,0,7.9405282e-07,0.0011487823,8.493527e-06,-4.1601381e-18,0.002042379,9.2876336e-06,0.0011583081,0.0032007417
1098,6.5813717e-06,0,7.7958722e-07,0.0011140107,8.3478723e-06,-4.154397e-18,0.0020067122,9.1275155e-06,0.0011233721,0.0031302775
1099,6.0248941e-06,0,7.2520706e-07,0.0010226384,7.7744135e-06,-3.9320502e-18,0.0018682247,8.4996755e-06,0.0010313547,0.0028999289
1100,5.8800431e-06,0,7.2003597e-07,0.0010009761,7.7281567e-06,-3.9735162e-18,0.0018564426,8.4482499e-06,0.0010096373,0.0028666331
1101,5.2834483e-06,0,6.5898872e-07,0.00090220647,7.081684e-06,-3.7028047e-18,0.0017005099,7.7407274e-06,0.00091013911,0.0026113765
1102,4.9955775e-06,0,6.3545709e-07,0.00085585024,6.837558e-06,-3.6370908e-18,0.0016412501,7.4730699e-06,0.00086350448,0.0025056981
1103,4.7509125e-06,0,6.1715615e-07,0.00081675864,6.6494175e-06,-3.5997457e-18,0.0015954528,7.2666287e-06,0.00082419644,0.0024208258
1104,4.8677265e-06,0,6.4663367e-07,0.00083990449,6.976468e-06,-3.8454181e-18,0.0016732462,7.6231609e-06,0.00084770093,0.0025224752
1105,3.6219867e-06,0,4.9272102e-07,0.00062736391,5.3232741e-06,-2.9887846e-18,0.0012762221,5.8160413e-06,0.00063330656,0.0019109322
1106,4.1433184e-06,0,5.7800649e-07,0.00072055745,6.2534309e-06,-3.5778963e-18,0.0014986175,6.8314923e-06,0.00072753018,0.0022280865
1107,3.3649456e-06,0,4.8204242e-07,0.00058764864,5.2225306e-06,-3.0462158e-18,0.0012510744,5.7046191e-06,0.00059346419,0.0018464046
1108,3.1475929e-06,0,4.6362292e-07,0.00055207417,5.0299827e-06,-2.9921015e-18,0.001204499,5.4936499e-06,0.0005576672,0.0017642003
1109,3.4346464e-06,0,5.2076342e-07,0.00060509201,5.6576485e-06,-3.4332886e-18,0.0013543337,6.1784611e-06,0.00061137314,0.0019682535
1110,2.2438989e-06,0,3.5053325e-07,0.00039707978,3.8132704e-06,-2.3612161e-18,0.00091254309,4.1638358e-06,0.00040130623,0.0013157296
1111,2.6335148e-06,0,4.2411657e-07,0.00046808316,4.6195013e-06,-2.9191133e-18,0.0011051928,5.0436553e-06,0.00047319423,0.0015808435
1112,1.617369e-06,0,2.6856525e-07,0.0002886942,2.9285862e-06,-1.8885545e-18,0.00070051015,3.1971738e-06,0.00029192854,0.00099409175
1113,1.7077967e-06,0,2.9227544e-07,0.00030603689,3.190384e-06,-2.0992367e-18,0.00076303521,3.4826818e-06,0.00030955383,0.0010744692
1114,1.3521114e-06,0,2.3823592e-07,0.00024313675,2.6027399e-06,-1.7468305e-18,0.00062246494,2.8409921e-06,0.00024600055,0.00087003869
1115,1.0402562e-06,0,1.8833909e-07,0.0001875789,2.0589858e-06,-1.4087828e-18,0.00049245063,2.2473358e-06,0.00018984025,0.00068354254
1116,3.955688e-07,0,7.3382558e-08,7.1463122e-05,8.0259741e-07,-5.5941748e-19,0.00019199064,8.7598337e-07,7.2343042e-05,0.0002648135
1117,1.0427624e-06,0,1.9745362e-07,0.00018852889,2.1599906e-06,-1.5322101e-18,0.00051684362,2.3574507e-06,0.00019089305,0.00070897328
1118,5.3020387e-07,0,1.0198749e-07,9.5807602e-05,1.1155632e-06,-8.0440091e-19,0.00026704335,1.2175524e-06,9.7026779e-05,0.00036466193
1119,6.5488573e-07,0,1.2724129e-07,0.00011810187,1.3912523e-06,-1.018325e-18,0.00033321995,1.5184935e-06,0.00011962037,0.0004534952
1120,8.5697112e-07,0,1.6670749e-07,0.00015296903,1.8216606e-06,-1.3580762e-18,0.00043663174,1.9883652e-06,0.00015495588,0.00059233534
1121,3.836103e-07,0,7.3898848e-08,6.6811349e-05,8.0692338e-07,-6.1730464e-19,0.00019360074,8.8081988e-07,6.769161e-05,0.00026158887
1122,6.2098053e-07,0,1.1731576e-07,0.00010418975,1.2799425e-06,-1.0107505e-18,0.00030745478,1.3972531e-06,0.00010558742,0.00041347886
1123,5.5105662e-07,0,1.0128026e-07,8.8127596e-05,1.1039913e-06,-9.0381107e-19,0.00026554917,1.205266e-06,8.9335184e-05,0.00035524912
1124,7.7284749e-07,0,1.3735012e-07,0.00011683708,1.4957325e-06,-1.2729783e-18,0.00036031044,1.633074e-06,0.00011847688,0.00047928646
1125,2.9492245e-07,0,5.0469837e-08,4.1896854e-05,5.4906983e-07,-4.864612e-19,0.00013247453,5.995362e-07,4.2500445e-05,0.00017516673
1126,9.6205553e-07,0,1.5813855e-07,0.00012793851,1.7186975e-06,-1.5855412e-18,0.00041534488,1.8768246e-06,0.00012983358,0.00054582306
1127,6.5382742e-07,0,1.0312401e-07,8.1231686e-05,1.11967e-06,-1.0748428e-18,0.0002710273,1.2227863e-06,8.2470224e-05,0.00035395568
1128,7.5242007e-07,0,1.1388057e-07,8.7289456e-05,1.2352558e-06,-1.2323291e-18,0.00029949585,1.3491277e-06,8.8660358e-05,0.00038871181
1129,5.4144493e-07,0,7.8710348e-08,5.8691182e-05,8.5296106e-07,-8.8279555e-19,0.00020713904,9.3166544e-07,5.9640927e-05,0.00026720229
1130,2.4382282e-06,0,3.4094867e-07,0.00024732024,3.6914163e-06,-3.9556001e-18,0.00089785301,4.0323396e-06,0.00025144373,0.0011513035
1131,2.0836481e-06,0,2.8079502e-07,0.0001981934,3.037519e-06,-3.3627278e-18,0.00073992184,3.3182937e-06,0.00020159689,0.00094332297
1132,1.4703217e-06,0,1.9135362e-07,0.00013147555,2.0682938e-06,-2.3603859e-18,0.00050455103,2.2596342e-06,0.00013379974,0.00063968493
1133,4.3071479e-07,0,5.4253358e-08,3.6306596e-05,5.8596178e-07,-6.8784824e-19,0.00014313874,6.4021156e-07,3.6966814e-05,0.00018051332
1134,1.7104086e-07,0,2.089826e-08,1.3630405e-05,2.2554916e-07,-2.7177024e-19,5.5168586e-05,2.4644612e-07,1.3885154e-05,6.9221942e-05
1135,1.5199842e-06,0,1.805369e-07,0.00011484895,1.9471819e-06,-2.4034365e-18,0.00047685602,2.1277083e-06,0.00011705297,0.00059545505
1136,3.6136092e-06,0,4.1811299e-07,0.00025963408,4.5067567e-06,-5.687675e-18,0.0011049499,4.9248472e-06,0.00026474496,0.0013734814
1137,2.7173692e-06,0,3.0689596e-07,0.0001861757,3.3060635e-06,-4.2585337e-18,0.00081143886,3.6129442e-06,0.000189931,0.0010042922
1138,4.2250053e-06,0,4.6663185e-07,0.00027677761,5.0241505e-06,-6.5944571e-18,0.0012343631,5.4907613e-06,0.00028249206,0.0015215023
1139,3.8352601e-06,0,4.1496254e-07,0.00024085118,4.4656335e-06,-5.9636319e-18,0.0010981708,4.880579e-06,0.00024593571,0.0013484074
1140,3.0591587e-06,0,3.2478295e-07,0.00018461517,3.4935737e-06,-4.740294e-18,0.00085987565,3.8183448e-06,0.00018859598,0.001051959
1141,3.7399468e-06,0,3.9020547e-07,0.00021739073,4.1955419e-06,-5.7766594e-18,0.0010334909,4.5857347e-06,0.00022217376,0.0012599869
1142,5.4368502e-06,0,5.5824311e-07,0.00030504854,5.9999908e-06,-8.3730661e-18,0.0014791001,6.5582178e-06,0.00031189015,0.001797344
1143,2.073611e-06,0,2.0980584e-07,0.00011252995,2.2541912e-06,-3.1849638e-18,0.00055608756,2.4639918e-06,0.00011510018,0.00067363247
1144,2.7907304e-06,0,2.7857797e-07,0.00014675411,2.9921159e-06,-4.2760794e-18,0.00073860951,3.2706879e-06,0.00015016457,0.00089208587
1145,3.1374851e-06,0,3.0933925e-07,0.00016015446,3.3215191e-06,-4.7969728e-18,0.00082042208,3.6308527e-06,0.00016393807,0.00098809983
1146,1.2257456e-06,0,1.1948928e-07,6.0833052e-05,1.2826599e-06,-1.8704552e-18,0.00031699881,1.4021473e-06,6.2292859e-05,0.00038075607
1147,5.8025443e-06,0,5.5981082e-07,0.000280403,6.0077896e-06,-8.8394947e-18,0.0014855562,6.5675935e-06,0.00028723258,0.0017797231
1148,4.8420003e-06,0,4.627349e-07,0.00022814227,4.9648464e-06,-7.3653572e-18,0.0012282658,5.4275767e-06,0.0002337781,0.0014678204
1149,2.7856212e-06,0,2.6392401e-07,0.00012813356,2.8311392e-06,-4.2320123e-18,0.00070072073,3.0950612e-06,0.00013134177,0.00083537341
1150,4.7902076e-06,0,4.5030061e-07,0.00021535355,4.8294946e-06,-7.2699124e-18,0.001195828,5.2797927e-06,0.00022081521,0.001422304
1151,5.9872829e-06,0,5.5884484e-07,0.00026335247,5.9925923e-06,-9.0792002e-18,0.0014844039,6.5514351e-06,0.00027011374,0.0017615375
1152,5.9033771e-06,0,5.4749429e-07,0.00025429002,5.8699506e-06,-8.9465108e-18,0.0014545546,6.4174437e-06,0.00026089547,0.0017223022
1153,3.6194135e-06,0,3.3375214e-07,0.00015281269,3.5778067e-06,-5.4830113e-18,0.00088686882,3.9115586e-06,0.00015682688,0.001047845
1154,8.0972265e-06,0,7.4285708e-07,0.00033533799,7.9623686e-06,-1.2264168e-17,0.0019743364,8.7052257e-06,0.00034424201,0.002327724
1155,7.4012043e-06,0,6.7595875e-07,0.00030086367,7.2444812e-06,-1.1210358e-17,0.0017968532,7.9204404e-06,0.00030893521,0.0021140021
1156,8.4190703e-06,0,7.659281e-07,0.00033613349,8.207876e-06,-1.2755371e-17,0.0020363536,8.9738049e-06,0.00034524136,0.002390748
1157,8.4601712e-06,0,7.6711417e-07,0.00033191799,8.2198488e-06,-1.2823883e-17,0.0020398327,8.9869637e-06,0.00034099841,0.0023898115
1158,9.247421e-06,0,8.3619051e-07,0.00035666821,8.9593243e-06,-1.4027359e-17,0.0022238525,9.7955154e-06,0.00036651692,0.0025999175
1159,7.9438132e-06,0,7.1674095e-07,0.00030131255,7.6789781e-06,-1.2061673e-17,0.0019064535,8.3957191e-06,0.00030970826,0.0022241056
1160,9.6940466e-06,0,8.7321652e-07,0.00036199213,9.3546899e-06,-1.4709847e-17,0.0023229514,1.0227906e-05,0.0003721653,0.0027044973
1161,9.8123409e-06,0,8.8285346e-07,0.00036135223,9.45688e-06,-1.482987e-17,0.0023488012,1.0339732e-05,0.00037158748,0.0027296038
1162,1.314503e-05,0,1.181897e-06,0.00047818139,1.2658339e-05,-1.9722842e-17,0.0031445816,1.3840233e-05,0.00049182354,0.0036484201
1163,1.1292363e-05,0,1.0150746e-06,0.00040640118,1.0869739e-05,-1.6766022e-17,0.0027008075,1.1884811e-05,0.00041807181,0.0031289521
1164,1.0907315e-05,0,9.8064397e-07,0.00038891616,1.0498883e-05,-1.5972661e-17,0.0026091976,1.1479524e-05,0.00040015144,0.0030188685
1165,1.0489222e-05,0,9.4361953e-07,0.00037106172,1.0100102e-05,-1.5098959e-17,0.0025106164,1.1043718e-05,0.00038183918,0.0029014351
1166,1.140294e-05,0,1.0268489e-06,0.00040073141,1.0988009e-05,-1.6077445e-17,0.0027319079,1.2014854e-05,0.00041242721,0.0031539333
