wavelength (nm),SiNx ARC,AlInP window,GaAs emitter,QD,GaAs base,AlInP BSF,Ag mirror,GaAs,Active region,Total
1068,1.2345771e-05,0,1.1814174e-06,0.0020173378,1.2583213e-05,-2.5595245e-18,0.0030056737,1.376537e-05,0.002030828,0.0050632593
1069,1.2832948e-05,0,1.2347324e-06,0.0020949643,1.3134002e-05,-2.8766485e-18,0.0031404644,1.4369385e-05,0.002109055,0.0052764933
1070,1.3023556e-05,0,1.2597772e-06,0.0021245385,1.3384537e-05,-3.1337646e-18,0.0032034639,1.4644861e-05,0.0021389113,0.005368799
1071,1.3138096e-05,0,1.2775099e-06,0.0021421343,1.3558492e-05,-3.372583e-18,0.0032480293,1.4836446e-05,0.0021567105,0.0054303355
1072,1.2904272e-05,0,1.2611791e-06,0.0021033952,1.337261e-05,-3.5150994e-18,0.0032061839,1.4634128e-05,0.0021177912,0.005347972
1073,1.3208299e-05,0,1.2972969e-06,0.0021527864,1.3744487e-05,-3.8001214e-18,0.0032978842,1.5042042e-05,0.0021676064,0.0054887758
1074,1.2970236e-05,0,1.2800347e-06,0.0021142776,1.355254e-05,-3.9251445e-18,0.0032541111,1.4832753e-05,0.0021289177,0.005404533
1075,1.3145104e-05,0,1.3033046e-06,0.0021435405,1.3791689e-05,-4.169041e-18,0.0033136249,1.5095109e-05,0.0021584702,0.0054923975
1076,1.3158337e-05,0,1.3104249e-06,0.0021469196,1.3861864e-05,-4.3592158e-18,0.0033323486,1.5172353e-05,0.0021619605,0.0055130234
1077,1.3196646e-05,0,1.3198355e-06,0.0021548617,1.3958398e-05,-4.5531798e-18,0.0033571837,1.527826e-05,0.0021700472,0.0055442672
1078,1.2926284e-05,0,1.2980328e-06,0.0021128331,1.3727102e-05,-4.6322735e-18,0.0033029055,1.5025139e-05,0.0021278102,0.0054455851
1079,1.3151326e-05,0,1.3256916e-06,0.0021522462,1.4021268e-05,-4.8829719e-18,0.0033748036,1.534696e-05,0.0021675932,0.0055555481
1080,1.2811666e-05,0,1.2964993e-06,0.0020994599,1.371569e-05,-4.9168679e-18,0.003302126,1.5012194e-05,0.0021145199,0.005427578
1081,1.2658183e-05,0,1.2864631e-06,0.0020770959,1.361333e-05,-5.0110433e-18,0.0032781795,1.4899801e-05,0.002092086,0.0053794108
1082,1.2707869e-05,0,1.2975603e-06,0.0020880845,1.3735251e-05,-5.180741e-18,0.0033080872,1.5032824e-05,0.0021032476,0.0054190345
1083,1.2690817e-05,0,1.3024116e-06,0.0020881663,1.3791743e-05,-5.3212205e-18,0.0033221001,1.5094172e-05,0.0021034269,0.0054319001
1084,1.249807e-05,0,1.2896963e-06,0.0020593569,1.3662802e-05,-5.3843779e-18,0.003291312,1.495252e-05,0.0020745061,0.0053709446
1085,1.2399434e-05,0,1.2871303e-06,0.0020460657,1.3641925e-05,-5.4845879e-18,0.0032864295,1.4929081e-05,0.0020612198,0.005351728
1086,1.171496e-05,0,1.2238772e-06,0.0019360047,1.2978099e-05,-5.3175033e-18,0.0031265383,1.4202005e-05,0.0019504453,0.0050800021
1087,1.1803393e-05,0,1.2416283e-06,0.0019536288,1.3173597e-05,-5.4961665e-18,0.0031735584,1.441526e-05,0.0019683085,0.0051441765
1088,1.1590695e-05,0,1.2283044e-06,0.0019214936,1.304001e-05,-5.5358936e-18,0.0031411996,1.4268353e-05,0.0019360435,0.0050788941
1089,1.1236392e-05,0,1.2002547e-06,0.0018658571,1.2750415e-05,-5.5047968e-18,0.0030711716,1.3950712e-05,0.0018801,0.0049523673
1090,1.1017509e-05,0,1.1869541e-06,0.0018326851,1.2617809e-05,-5.5374777e-18,0.0030388763,1.3804809e-05,0.0018467939,0.0048863369
1091,1.0520969e-05,0,1.1438826e-06,0.0017532641,1.2168894e-05,-5.4267535e-18,0.0029303339,1.3312826e-05,0.0017668824,0.0046975444
1092,1.0130413e-05,0,1.1122906e-06,0.0016913896,1.1842093e-05,-5.3650031e-18,0.0028511454,1.2954436e-05,0.0017046514,0.004555891
1093,9.2879103e-06,0,1.0305886e-06,0.0015538199,1.0981391e-05,-5.053371e-18,0.0026433916,1.2012032e-05,0.0015661248,0.0042094671
1094,9.3256091e-06,0,1.0465353e-06,0.001563404,1.1161161e-05,-5.2165167e-18,0.0026860586,1.2207754e-05,0.0015759156,0.0042618557
1095,9.0463082e-06,0,1.0275773e-06,0.0015199379,1.0969212e-05,-5.2070515e-18,0.0026392019,1.1996851e-05,0.001532238,0.0041713227
1096,8.7788493e-06,0,1.0102524e-06,0.0014784472,1.0794897e-05,-5.2048514e-18,0.0025965474,1.1805214e-05,0.0014905537,0.0040870479
1097,8.3721295e-06,0,9.7698339e-07,0.0014134339,1.045023e-05,-5.1185334e-18,0.0025128938,1.142728e-05,0.0014251542,0.0039381152
1098,7.9554232e-06,0,9.4234857e-07,0.0013465926,1.0090732e-05,-5.0217474e-18,0.0024256714,1.1033148e-05,0.0013579085,0.0037838133
1099,7.8393002e-06,0,9.4360427e-07,0.0013306076,1.011569e-05,-5.1161931e-18,0.0024308434,1.1059366e-05,0.0013419488,0.0037732469
1100,7.4670776e-06,0,9.14375e-07,0.0012711414,9.8140004e-06,-5.0459755e-18,0.0023574998,1.0728448e-05,0.0012821403,0.0036403427
1101,6.9082573e-06,0,8.6164629e-07,0.0011796603,9.2595011e-06,-4.8415214e-18,0.0022234646,1.0121219e-05,0.0011900325,0.0034144483
1102,6.7109991e-06,0,8.5366547e-07,0.001149739,9.1854937e-06,-4.8860243e-18,0.0022048357,1.0039233e-05,0.0011600216,0.0033661249
1103,6.3435358e-06,0,8.2404214e-07,0.0010905563,8.8784666e-06,-4.8064694e-18,0.002130288,9.7025822e-06,0.0011004874,0.0032323464
1104,5.9852831e-06,0,7.9509102e-07,0.0010327339,8.57816e-06,-4.7282681e-18,0.0020573983,9.3733239e-06,0.0010423203,0.0031015975
1105,5.6473894e-06,0,7.6824895e-07,0.00097818368,8.3000309e-06,-4.6601029e-18,0.0019898812,9.0683519e-06,0.00098744945,0.002979519
1106,5.293648e-06,0,7.3848124e-07,0.00092060931,7.9896012e-06,-4.571245e-18,0.0019146859,8.7281527e-06,0.00092951791,0.0028466809
1107,4.994156e-06,0,7.1543355e-07,0.00087217129,7.7511304e-06,-4.5211063e-18,0.0018568089,8.4666324e-06,0.00088080256,0.0027403809
1108,4.6954461e-06,0,6.9161309e-07,0.00082356092,7.5035157e-06,-4.4634906e-18,0.0017968208,8.1951948e-06,0.00083190437,0.0026317595
1109,4.4314609e-06,0,6.7190111e-07,0.00078070382,7.2996301e-06,-4.429709e-18,0.0017473929,7.9715945e-06,0.00078880789,0.0025394865
1110,4.1399693e-06,0,6.4673007e-07,0.00073260791,7.0354428e-06,-4.3564183e-18,0.0016836322,7.6822323e-06,0.00074040567,0.002427507
1111,3.9065476e-06,0,6.291332e-07,0.0006943531,6.8525538e-06,-4.3302036e-18,0.0016394395,7.4817426e-06,0.00070193486,0.0023450184
1112,3.6518587e-06,0,6.0639366e-07,0.00065184284,6.6124569e-06,-4.2641686e-18,0.0015816824,7.218901e-06,0.00065914566,0.0022445605
1113,3.490178e-06,0,5.9731542e-07,0.00062543933,6.5201017e-06,-4.2901533e-18,0.0015593945,7.1174628e-06,0.0006326268,0.0021958637
1114,3.3018455e-06,0,5.8177025e-07,0.00059373804,6.3558705e-06,-4.2657464e-18,0.0015200545,6.9376804e-06,0.00060073141,0.0021246277
1115,3.1116232e-06,0,5.6336148e-07,0.00056108759,6.1588557e-06,-4.213963e-18,0.0014730225,6.72225e-06,0.00056785175,0.0020446182
1116,3.0278952e-06,0,5.6170935e-07,0.00054701697,6.14351e-06,-4.2820807e-18,0.0014695991,6.7052453e-06,0.00055375234,0.0020270242
1117,2.8738115e-06,0,5.4417431e-07,0.00051957811,5.952848e-06,-4.2227101e-18,0.0014244004,6.49704e-06,0.00052609365,0.0019539021
1118,2.8002663e-06,0,5.3864588e-07,0.00050600686,5.8918354e-06,-4.2484351e-18,0.0014103867,6.4304905e-06,0.00051244593,0.0019259582
1119,2.7451891e-06,0,5.3337762e-07,0.00049506647,5.8319341e-06,-4.2686753e-18,0.0013968112,6.3653117e-06,0.00050143178,0.0019009882
1120,2.7611529e-06,0,5.3712997e-07,0.00049286478,5.8693733e-06,-4.375709e-18,0.0014068234,6.4064942e-06,0.00049926639,0.0019084989
1121,2.8221436e-06,0,5.4365892e-07,0.00049151762,5.9363725e-06,-4.5413857e-18,0.0014242816,6.4800142e-06,0.00049799353,0.0019244565
1122,2.9085502e-06,0,5.4948386e-07,0.00048800422,5.994998e-06,-4.7341557e-18,0.0014400575,6.5444576e-06,0.00049455064,0.0019366533
1123,3.034336e-06,0,5.5768923e-07,0.00048526545,6.0790134e-06,-4.9767417e-18,0.0014622189,6.6366722e-06,0.00049191491,0.0019561424
1124,3.194257e-06,0,5.6768197e-07,0.00048289948,6.1820139e-06,-5.2613484e-18,0.0014891996,6.7496604e-06,0.00048967697,0.0019809395
1125,3.3018608e-06,0,5.6504474e-07,0.00046906426,6.1472166e-06,-5.4462697e-18,0.001483144,6.7122225e-06,0.00047582189,0.0019611127
1126,3.5954841e-06,0,5.910102e-07,0.00047814381,6.4232776e-06,-5.9256334e-18,0.0015522658,7.0142448e-06,0.00048522625,0.0020399011
1127,3.9134201e-06,0,6.1723869e-07,0.00048620431,6.7016756e-06,-6.4333666e-18,0.0016222074,7.3188679e-06,0.00049361746,0.0021185671
1128,4.2203986e-06,0,6.3876739e-07,0.0004896152,6.9286719e-06,-6.9122556e-18,0.0016799018,7.5673907e-06,0.00049730472,0.002180323
1129,4.5196004e-06,0,6.5701846e-07,0.00048991259,7.1199172e-06,-7.3689545e-18,0.0017290506,7.7768859e-06,0.00049784039,0.0022304162
1130,4.9108671e-06,0,6.8670914e-07,0.0004981309,7.4349294e-06,-7.9670254e-18,0.0018083774,8.1215874e-06,0.00050643608,0.0023188553
1131,5.3118629e-06,0,7.1583328e-07,0.00050525622,7.7435745e-06,-8.5726322e-18,0.0018862894,8.4593561e-06,0.00051393277,0.0024048218
1132,5.6347791e-06,0,7.3333294e-07,0.00050385958,7.926414e-06,-9.0458113e-18,0.0019336133,8.6596962e-06,0.00051276668,0.0024514929
1133,6.0690846e-06,0,7.6446926e-07,0.00051158634,8.2566276e-06,-9.692282e-18,0.0020169289,9.0210465e-06,0.0005208893,0.0025435639
1134,6.4923734e-06,0,7.9325671e-07,0.00051738328,8.561401e-06,-1.0315862e-17,0.0020940907,9.3546084e-06,0.00052705304,0.0026275283
1135,6.9683626e-06,0,8.2767083e-07,0.00052652462,8.9268491e-06,-1.1018547e-17,0.0021861449,9.7544719e-06,0.00053662898,0.0027298617
1136,7.2604975e-06,0,8.4007653e-07,0.00052165922,9.0550178e-06,-1.142773e-17,0.0022200757,9.8950492e-06,0.00053192806,0.0027596116
1137,7.6088574e-06,0,8.5933396e-07,0.0005213073,9.2572499e-06,-1.1924245e-17,0.0022720956,1.0116541e-05,0.00053182244,0.0028121007
1138,8.2025977e-06,0,9.0593811e-07,0.00053734735,9.7540909e-06,-1.2802748e-17,0.0023964429,1.0659988e-05,0.00054844161,0.0029539066
1139,8.7183258e-06,0,9.4329419e-07,0.00054750369,1.0151293e-05,-1.3556548e-17,0.0024963655,1.1094548e-05,0.00055906186,0.0030652041
1140,8.9863408e-06,0,9.5405651e-07,0.0005423108,1.0262444e-05,-1.392471e-17,0.0025259022,1.1216465e-05,0.00055400452,0.0030901508
1141,9.6682178e-06,0,1.0087286e-06,0.00056198151,1.0845987e-05,-1.4933368e-17,0.0026716998,1.1854682e-05,0.00057434623,0.0032572194
1142,1.0041309e-05,0,1.0310183e-06,0.00056339363,1.1081373e-05,-1.5464202e-17,0.0027317474,1.2112361e-05,0.00057602938,0.0033195116
1143,1.042275e-05,0,1.0545631e-06,0.0005656179,1.1330414e-05,-1.6008827e-17,0.0027951054,1.238495e-05,0.00057853682,0.0033859304
1144,1.098261e-05,0,1.0963127e-06,0.00057753455,1.1775141e-05,-1.6828037e-17,0.0029067159,1.287143e-05,0.00059095603,0.0035107051
1145,1.152394e-05,0,1.1361989e-06,0.00058824516,1.2199894e-05,-1.7619216e-17,0.0030133991,1.3336073e-05,0.00060214229,0.0036292773
1146,1.1974982e-05,0,1.1673564e-06,0.00059431151,1.2531009e-05,-1.8273504e-17,0.0030969355,1.3698348e-05,0.00060857317,0.0037198153
1147,1.2330126e-05,0,1.189571e-06,0.00059584285,1.2766263e-05,-1.87835e-17,0.0031567351,1.3955819e-05,0.00061035536,0.0037818257
1148,1.2696636e-05,0,1.213378e-06,0.00059823196,1.3018762e-05,-1.9313353e-17,0.003220744,1.4232128e-05,0.00061301016,0.0038489013
1149,1.30631e-05,0,1.2376649e-06,0.00060087909,1.3276555e-05,-1.9845914e-17,0.0032860121,1.4514211e-05,0.00061592389,0.0039174624
1150,1.3427996e-05,0,1.2622908e-06,0.00060368294,1.3538126e-05,-2.0379149e-17,0.0033521666,1.480041e-05,0.00061899316,0.0039870281
1151,1.3704518e-05,0,1.279161e-06,0.0006027974,1.371667e-05,-2.0781724e-17,0.0033977081,1.4995827e-05,0.00061827353,0.0040320497
1152,1.4084905e-05,0,1.3062701e-06,0.00060671216,1.4005152e-05,-2.1345537e-17,0.003470431,1.5311419e-05,0.00062247216,0.0041092517
1153,1.4498612e-05,0,1.3369412e-06,0.00061213561,1.4331944e-05,-2.1963794e-17,0.0035526107,1.5668884e-05,0.00062821561,0.0041974478
1154,1.4820229e-05,0,1.3596399e-06,0.00061376395,1.4573401e-05,-2.2446917e-17,0.0036135974,1.593304e-05,0.00063006085,0.0042603973
1155,1.4898381e-05,0,1.3606828e-06,0.00060562869,1.4582903e-05,-2.2566082e-17,0.0036170064,1.5943586e-05,0.00062187644,0.0042554168
1156,1.5237845e-05,0,1.3862687e-06,0.00060837477,1.48556e-05,-2.3086203e-17,0.0036856373,1.624187e-05,0.00062485929,0.0043270628
1157,1.5440878e-05,0,1.40008e-06,0.00060579214,1.5002259e-05,-2.3405202e-17,0.0037229516,1.6402341e-05,0.00062236506,0.0043617071
1158,1.539598e-05,0,1.3921689e-06,0.00059381492,1.4916329e-05,-2.3354071e-17,0.0037024796,1.6308499e-05,0.00061021198,0.0043285882
1159,1.5361154e-05,0,1.3859802e-06,0.00058265575,1.4849036e-05,-2.3323965e-17,0.0036865577,1.6235016e-05,0.00059889076,0.0043008097
1160,1.5169033e-05,0,1.3663902e-06,0.00056643742,1.4638015e-05,-2.3017649e-17,0.0036349038,1.6004404e-05,0.00058235616,0.0042319386
1161,1.5663564e-05,0,1.4093102e-06,0.00057683116,1.5096138e-05,-2.367311e-17,0.0037494212,1.6505446e-05,0.00059316982,0.0043573012
1162,1.5813844e-05,0,1.4218557e-06,0.00057526579,1.5228341e-05,-2.3727139e-17,0.003783021,1.6650193e-05,0.00059167768,0.004389153
1163,1.552037e-05,0,1.3951317e-06,0.00055856308,1.493951e-05,-2.304344e-17,0.003712025,1.6334638e-05,0.00057460334,0.0043004725
1164,1.5732066e-05,0,1.4144229e-06,0.00056094967,1.5142968e-05,-2.3038022e-17,0.0037633524,1.6557387e-05,0.00057715479,0.0043542375
1165,1.5310377e-05,0,1.3773348e-06,0.0005416126,1.4742406e-05,-2.2038884e-17,0.0036645695,1.6119736e-05,0.0005573437,0.00423502
1166,1.5450029e-05,0,1.3912943e-06,0.00054295751,1.4887832e-05,-2.1783591e-17,0.0037015065,1.6279121e-05,0.00055880433,0.0042733154
1167,1.5464694e-05,0,1.394572e-06,0.00054057579,1.4918437e-05,-2.1275408e-17,0.0037099242,1.6313004e-05,0.00055642158,0.0042791742
1168,1.4817413e-05,0,1.3386136e-06,0.00051581153,1.4315076e-05,-1.9807657e-17,0.0035606767,1.5653684e-05,0.0005309895,0.0041038065
1169,1.5009632e-05,0,1.3589715e-06,0.00052095428,1.452749e-05,-1.940628e-17,0.0036143452,1.5886455e-05,0.00053633515,0.0041628529
1170,1.4878798e-05,0,1.3506484e-06,0.00051546794,1.4432769e-05,-1.8508798e-17,0.0035916354,1.5783411e-05,0.00053073104,0.0041343344
1171,1.4664964e-05,0,1.3352732e-06,0.00050769278,1.4262296e-05,-1.7446855e-17,0.0035500901,1.5597563e-05,0.00052276271,0.0040845757
1172,1.4329306e-05,0,1.3092266e-06,0.00049625444,1.3977523e-05,-1.6189411e-17,0.0034801007,1.5286744e-05,0.00051101488,0.0040025206
1173,1.409647e-05,0,1.2929844e-06,0.00048889518,1.3797113e-05,-1.4998302e-17,0.0034361036,1.5090092e-05,0.00050346041,0.0039507554
1174,1.3585506e-05,0,1.2515643e-06,0.00047235708,1.3347817e-05,-1.3473956e-17,0.0033251406,1.4599376e-05,0.00048644693,0.0038223647
1175,1.3089152e-05,0,1.2116989e-06,0.00045672748,1.2915034e-05,-1.1947556e-17,0.0032182735,1.4126727e-05,0.00047036266,0.0036990285
1176,1.3104944e-05,0,1.2196851e-06,0.000459404,1.2991905e-05,-1.0830099e-17,0.0032384288,1.4211584e-05,0.0004731256,0.0037219844
1177,1.2635873e-05,0,1.1830001e-06,0.00044549777,1.2592543e-05,-9.2500642e-18,0.0031399032,1.3775538e-05,0.0004588055,0.0036088049
1178,1.2252487e-05,0,1.154582e-06,0.00043492894,1.2281032e-05,-7.7062645e-18,0.0030632817,1.343561e-05,0.00044791784,0.0035210416
1179,1.2063851e-05,0,1.1449347e-06,0.00043163461,1.2168822e-05,-6.2284004e-18,0.0030363968,1.3313752e-05,0.00044451761,0.0034906696
1180,1.1616425e-05,0,1.1111087e-06,0.00041940521,1.1799311e-05,-4.565899e-18,0.0029453317,1.2910416e-05,0.00043191171,0.0033867114
1181,1.1217007e-05,0,1.0821088e-06,0.00040914758,1.1480898e-05,-2.8952771e-18,0.0028670257,1.2563003e-05,0.00042133302,0.0032975844
1182,1.0216928e-05,0,9.9488764e-07,0.00037696,1.0545184e-05,-1.1251274e-18,0.0026345092,1.1540068e-05,0.00038816924,0.0030311673
1183,1.0299252e-05,0,1.0132182e-06,0.00038486352,1.0728181e-05,5.4061653e-19,0.0026814792,1.1741396e-05,0.00039628631,0.0030864187
1184,9.9937641e-06,0,9.9424398e-07,0.00037873837,1.0515358e-05,2.3143894e-18,0.0026295989,1.15096e-05,0.00038995481,0.0030280521
1185,9.5615194e-06,0,9.6299964e-07,0.00036801368,1.0172485e-05,4.1052525e-18,0.0025452205,1.1135482e-05,0.00037888543,0.0029323419
1186,9.1269503e-06,0,9.3171314e-07,0.00035731287,9.8290415e-06,5.9180684e-18,0.0024607078,1.0760753e-05,0.00036783916,0.0028365159
1187,8.6227161e-06,0,8.9339261e-07,0.00034392324,9.4113835e-06,7.6908485e-18,0.0023576124,1.0304775e-05,0.00035402398,0.0027192723
1188,7.7722895e-06,0,8.185532e-07,0.00031639427,8.6097336e-06,9.0446164e-18,0.0021582437,9.4282858e-06,0.00032565534,0.0024908832
1189,7.6901316e-06,0,8.2466297e-07,0.00032012116,8.659548e-06,1.1292111e-17,0.0021723119,9.4842102e-06,0.00032945727,0.0025087834
1190,7.3645548e-06,0,8.057181e-07,0.0003141612,8.4453179e-06,1.3342685e-17,0.0021202467,9.2510355e-06,0.0003232877,0.0024503537
1191,6.8947524e-06,0,7.7130015e-07,0.00030211946,8.0686666e-06,1.5174866e-17,0.0020274316,8.8399666e-06,0.00031085948,0.0023447719
1192,6.4346683e-06,0,7.3794678e-07,0.00029039961,7.7032193e-06,1.701971e-17,0.0019374266,8.4411661e-06,0.0002987633,0.0022423277
1193,5.995879e-06,0,7.0706268e-07,0.00027954118,7.3635667e-06,1.8920334e-17,0.0018539103,8.0706296e-06,0.00028755432,0.0021472651
1194,5.4909423e-06,0,6.6819122e-07,0.00026538279,6.9409317e-06,2.0578321e-17,0.0017494841,7.6091232e-06,0.00027295244,0.0020278182
1195,5.0464029e-06,0,6.3638059e-07,0.00025386319,6.5919187e-06,2.2413053e-17,0.0016635894,7.2282997e-06,0.00026106667,0.001929659
1196,4.5818052e-06,0,6.0180303e-07,0.00024106042,6.2144679e-06,2.4117519e-17,0.0015704997,6.8162712e-06,0.0002478635,0.0018229472
1197,4.0589918e-06,0,5.5872701e-07,0.00022463558,5.7499439e-06,2.5378298e-17,0.0014553359,6.3086712e-06,0.00023093931,0.0016903593
1198,3.5051214e-06,0,5.0952409e-07,0.00020549295,5.2237521e-06,2.6151355e-17,0.0013244152,5.7332764e-06,0.00021122571,0.0015391701
1199,3.2704358e-06,0,5.0690624e-07,0.00020491296,5.1750545e-06,2.9331903e-17,0.0013145798,5.6819607e-06,0.00021059492,0.0015284451
1200,2.8835486e-06,0,4.8250396e-07,0.0001952974,4.9028027e-06,3.1427223e-17,0.0012481018,5.3853064e-06,0.00020067901,0.0014516113
